date,tavg_f,Location
738639,63.68000000000001,Anaheim
738640,59.540000000000006,Anaheim
738641,60.26,Anaheim
738642,59.0,Anaheim
738643,58.64,Anaheim
738644,58.82,Anaheim
738645,59.540000000000006,Anaheim
738646,60.620000000000005,Anaheim
738647,61.88,Anaheim
738648,62.96,Anaheim
738649,61.519999999999996,Anaheim
738650,61.34,Anaheim
738651,62.96,Anaheim
738652,64.03999999999999,Anaheim
738653,64.4,Anaheim
738654,64.75999999999999,Anaheim
738655,64.75999999999999,Anaheim
738656,66.02,Anaheim
738657,63.68000000000001,Anaheim
738658,63.5,Anaheim
738659,63.31999999999999,Anaheim
738660,66.2,Anaheim
738661,65.66,Anaheim
738662,64.58000000000001,Anaheim
738663,62.06,Anaheim
738664,61.88,Anaheim
738665,63.31999999999999,Anaheim
738666,62.24,Anaheim
738667,63.86,Anaheim
738668,63.86,Anaheim
738669,64.4,Anaheim
738670,63.31999999999999,Anaheim
738671,61.7,Anaheim
738672,63.14,Anaheim
738673,66.2,Anaheim
738674,64.75999999999999,Anaheim
738675,64.94,Anaheim
738676,61.7,Anaheim
738677,63.5,Anaheim
738678,64.4,Anaheim
738679,65.48,Anaheim
738680,64.75999999999999,Anaheim
738681,64.58000000000001,Anaheim
738682,64.75999999999999,Anaheim
738683,65.48,Anaheim
738684,65.66,Anaheim
738685,63.86,Anaheim
738686,65.84,Anaheim
738687,68.53999999999999,Anaheim
738688,70.16,Anaheim
738689,65.84,Anaheim
738690,65.66,Anaheim
738691,69.80000000000001,Anaheim
738692,69.25999999999999,Anaheim
738693,64.4,Anaheim
738694,66.56,Anaheim
738695,66.2,Anaheim
738696,66.92,Anaheim
738697,66.92,Anaheim
738698,68.0,Anaheim
738699,66.02,Anaheim
738700,68.9,Anaheim
738701,69.25999999999999,Anaheim
738702,69.25999999999999,Anaheim
738703,70.52,Anaheim
738704,68.18,Anaheim
738705,68.18,Anaheim
738706,69.44,Anaheim
738707,66.56,Anaheim
738708,68.53999999999999,Anaheim
738709,68.18,Anaheim
738710,68.9,Anaheim
738711,72.14,Anaheim
738712,74.48,Anaheim
738713,79.16,Anaheim
738714,77.9,Anaheim
738715,77.0,Anaheim
738716,72.68,Anaheim
738717,72.5,Anaheim
738718,75.74000000000001,Anaheim
738719,78.08000000000001,Anaheim
738720,79.16,Anaheim
738721,77.9,Anaheim
738722,73.94,Anaheim
738723,72.86,Anaheim
738724,72.14,Anaheim
738725,77.72,Anaheim
738726,76.82,Anaheim
738727,80.24000000000001,Anaheim
738728,77.36,Anaheim
738729,73.75999999999999,Anaheim
738730,76.64,Anaheim
738731,76.28,Anaheim
738732,78.25999999999999,Anaheim
738733,79.7,Anaheim
738734,77.0,Anaheim
738735,74.30000000000001,Anaheim
738736,74.12,Anaheim
738737,75.74000000000001,Anaheim
738738,73.58000000000001,Anaheim
738739,73.58000000000001,Anaheim
738740,74.48,Anaheim
738741,74.66,Anaheim
738742,72.68,Anaheim
738743,73.58000000000001,Anaheim
738744,73.4,Anaheim
738745,73.75999999999999,Anaheim
738746,75.38,Anaheim
738747,76.46000000000001,Anaheim
738748,78.08000000000001,Anaheim
738749,75.74000000000001,Anaheim
738750,74.66,Anaheim
738751,72.5,Anaheim
738752,73.22,Anaheim
738753,70.88,Anaheim
738754,74.48,Anaheim
738755,75.92,Anaheim
738756,73.03999999999999,Anaheim
738757,73.22,Anaheim
738758,75.2,Anaheim
738759,78.62,Anaheim
738760,80.6,Anaheim
738761,81.5,Anaheim
738762,77.36,Anaheim
738763,73.75999999999999,Anaheim
738764,73.22,Anaheim
738765,73.94,Anaheim
738766,74.12,Anaheim
738767,70.88,Anaheim
738768,70.7,Anaheim
738769,73.4,Anaheim
738770,73.22,Anaheim
738771,78.80000000000001,Anaheim
738772,81.14,Anaheim
738773,79.7,Anaheim
738774,77.18,Anaheim
738775,72.68,Anaheim
738776,71.06,Anaheim
738777,70.52,Anaheim
738778,70.16,Anaheim
738779,69.80000000000001,Anaheim
738780,69.98,Anaheim
738781,71.06,Anaheim
738782,68.53999999999999,Anaheim
738783,70.16,Anaheim
738784,68.36,Anaheim
738785,67.46000000000001,Anaheim
738786,68.9,Anaheim
738787,69.80000000000001,Anaheim
738788,68.36,Anaheim
738789,70.34,Anaheim
738790,69.44,Anaheim
738791,69.25999999999999,Anaheim
738792,68.36,Anaheim
738793,66.38,Anaheim
738794,64.03999999999999,Anaheim
738795,64.4,Anaheim
738796,69.98,Anaheim
738797,75.02,Anaheim
738798,76.82,Anaheim
738799,75.74000000000001,Anaheim
738800,73.22,Anaheim
738801,72.14,Anaheim
738802,68.9,Anaheim
738803,68.0,Anaheim
738804,68.9,Anaheim
738805,69.62,Anaheim
738806,68.0,Anaheim
738807,69.44,Anaheim
738808,71.96000000000001,Anaheim
738809,71.6,Anaheim
738810,69.62,Anaheim
738811,69.44,Anaheim
738812,71.24000000000001,Anaheim
738813,74.12,Anaheim
738814,71.96000000000001,Anaheim
738815,66.92,Anaheim
738816,67.46000000000001,Anaheim
738817,66.38,Anaheim
738818,66.92,Anaheim
738819,66.56,Anaheim
738820,64.03999999999999,Anaheim
738821,63.14,Anaheim
738822,67.28,Anaheim
738823,66.92,Anaheim
738824,69.98,Anaheim
738825,68.72,Anaheim
738826,66.2,Anaheim
738827,64.94,Anaheim
738828,64.22,Anaheim
738829,64.75999999999999,Anaheim
738830,64.22,Anaheim
738831,65.12,Anaheim
738832,63.68000000000001,Anaheim
738833,62.42,Anaheim
738834,60.26,Anaheim
738835,63.14,Anaheim
738836,64.58000000000001,Anaheim
738837,62.6,Anaheim
738838,63.14,Anaheim
738839,59.72,Anaheim
738840,64.4,Anaheim
738841,64.22,Anaheim
738842,64.58000000000001,Anaheim
738843,64.4,Anaheim
738844,63.31999999999999,Anaheim
738845,68.9,Anaheim
738846,68.18,Anaheim
738847,62.6,Anaheim
738848,62.42,Anaheim
738849,61.16,Anaheim
738850,63.14,Anaheim
738851,62.24,Anaheim
738852,59.900000000000006,Anaheim
738853,57.56,Anaheim
738854,58.46,Anaheim
738855,57.56,Anaheim
738856,56.120000000000005,Anaheim
738857,57.56,Anaheim
738858,60.08,Anaheim
738859,65.48,Anaheim
738860,61.34,Anaheim
738861,60.44,Anaheim
738862,56.84,Anaheim
738863,62.42,Anaheim
738864,64.03999999999999,Anaheim
738865,57.2,Anaheim
738866,54.68,Anaheim
738867,58.1,Anaheim
738868,59.0,Anaheim
738869,61.88,Anaheim
738870,61.7,Anaheim
738871,61.34,Anaheim
738872,64.75999999999999,Anaheim
738873,63.31999999999999,Anaheim
738874,61.34,Anaheim
738875,62.6,Anaheim
738876,60.980000000000004,Anaheim
738877,58.46,Anaheim
738878,58.1,Anaheim
738879,56.480000000000004,Anaheim
738880,57.74,Anaheim
738881,56.84,Anaheim
738882,59.0,Anaheim
738883,57.019999999999996,Anaheim
738884,57.74,Anaheim
738885,55.76,Anaheim
736695,53.78,Epcot
736696,48.379999999999995,Epcot
736697,46.58,Epcot
736698,40.28,Epcot
736699,44.6,Epcot
736700,46.4,Epcot
736701,53.6,Epcot
736702,61.88,Epcot
736703,67.64,Epcot
736704,69.08000000000001,Epcot
736705,70.7,Epcot
736706,70.7,Epcot
736707,56.66,Epcot
736708,49.82,Epcot
736709,53.42,Epcot
736710,58.1,Epcot
736711,55.94,Epcot
736712,41.0,Epcot
736713,50.18,Epcot
736714,57.379999999999995,Epcot
736715,66.02,Epcot
736716,69.44,Epcot
736717,71.06,Epcot
736718,60.980000000000004,Epcot
736719,59.0,Epcot
736720,63.5,Epcot
736721,67.82,Epcot
736722,68.53999999999999,Epcot
736723,68.36,Epcot
736724,55.400000000000006,Epcot
736725,56.66,Epcot
736726,61.519999999999996,Epcot
736727,64.22,Epcot
736728,62.06,Epcot
736729,66.92,Epcot
736730,66.2,Epcot
736731,66.02,Epcot
736732,71.96000000000001,Epcot
736733,70.16,Epcot
736734,70.52,Epcot
736735,73.22,Epcot
736736,74.84,Epcot
736737,77.36,Epcot
736738,74.48,Epcot
736739,69.08000000000001,Epcot
736740,69.98,Epcot
736741,71.42,Epcot
736742,69.98,Epcot
736743,69.98,Epcot
736744,72.68,Epcot
736745,75.74000000000001,Epcot
736746,75.74000000000001,Epcot
736747,74.48,Epcot
736748,74.48,Epcot
736749,73.94,Epcot
736750,74.66,Epcot
736751,77.36,Epcot
736752,72.68,Epcot
736753,71.6,Epcot
736754,74.66,Epcot
736755,72.5,Epcot
736756,64.4,Epcot
736757,58.28,Epcot
736758,61.519999999999996,Epcot
736759,66.2,Epcot
736760,65.84,Epcot
736761,54.5,Epcot
736762,54.86,Epcot
736763,60.8,Epcot
736764,71.42,Epcot
736765,67.1,Epcot
736766,55.22,Epcot
736767,56.120000000000005,Epcot
736768,55.76,Epcot
736769,58.28,Epcot
736770,66.56,Epcot
736771,69.25999999999999,Epcot
736772,71.6,Epcot
736773,72.32,Epcot
736774,62.42,Epcot
736775,58.46,Epcot
736776,58.46,Epcot
736777,63.14,Epcot
736778,69.08000000000001,Epcot
736779,70.16,Epcot
736780,68.9,Epcot
736781,70.34,Epcot
736782,72.68,Epcot
736783,73.75999999999999,Epcot
736784,70.16,Epcot
736785,71.78,Epcot
736786,75.02,Epcot
736787,76.1,Epcot
736788,75.2,Epcot
736789,71.78,Epcot
736790,72.68,Epcot
736792,69.98,Epcot
736793,77.0,Epcot
736794,69.44,Epcot
736795,66.92,Epcot
736796,68.9,Epcot
736797,72.86,Epcot
736798,76.46000000000001,Epcot
736799,76.46000000000001,Epcot
736800,62.78,Epcot
736801,63.14,Epcot
736802,70.16,Epcot
736803,72.68,Epcot
736804,71.78,Epcot
736805,74.30000000000001,Epcot
736806,74.30000000000001,Epcot
736807,76.64,Epcot
736808,75.38,Epcot
736809,69.98,Epcot
736810,68.9,Epcot
736811,73.75999999999999,Epcot
736812,72.14,Epcot
736813,73.58000000000001,Epcot
736814,73.03999999999999,Epcot
736815,73.4,Epcot
736816,73.22,Epcot
736817,74.84,Epcot
736818,75.56,Epcot
736819,75.02,Epcot
736820,74.66,Epcot
736821,78.62,Epcot
736822,75.38,Epcot
736823,76.1,Epcot
736824,76.82,Epcot
736825,78.44,Epcot
736826,74.66,Epcot
736827,74.12,Epcot
736828,71.96000000000001,Epcot
736829,75.02,Epcot
736830,75.38,Epcot
736831,73.94,Epcot
736832,75.92,Epcot
736833,74.66,Epcot
736834,73.75999999999999,Epcot
736835,75.92,Epcot
736836,76.1,Epcot
736837,78.80000000000001,Epcot
736838,80.42,Epcot
736839,77.36,Epcot
736840,76.64,Epcot
736841,76.46000000000001,Epcot
736842,79.16,Epcot
736843,78.80000000000001,Epcot
736844,75.74000000000001,Epcot
736845,76.82,Epcot
736846,79.16,Epcot
736847,80.96000000000001,Epcot
736848,79.7,Epcot
736849,84.02,Epcot
736850,82.22,Epcot
736851,77.9,Epcot
736852,78.62,Epcot
736853,75.2,Epcot
736854,78.62,Epcot
736855,80.24000000000001,Epcot
736856,78.08000000000001,Epcot
736857,78.98,Epcot
736858,80.06,Epcot
736859,80.6,Epcot
736860,79.34,Epcot
736861,79.34,Epcot
736862,81.14,Epcot
736863,82.4,Epcot
736864,82.03999999999999,Epcot
736865,81.68,Epcot
736866,81.86,Epcot
736867,81.86,Epcot
736868,82.75999999999999,Epcot
736869,81.68,Epcot
736870,82.4,Epcot
736871,82.4,Epcot
736872,80.78,Epcot
736873,81.32,Epcot
736874,79.52,Epcot
736875,77.36,Epcot
736876,80.42,Epcot
736877,83.84,Epcot
736878,83.84,Epcot
736879,79.52,Epcot
736880,78.44,Epcot
736881,76.46000000000001,Epcot
736882,78.98,Epcot
736883,81.86,Epcot
736884,81.14,Epcot
736885,83.48,Epcot
736886,85.1,Epcot
736887,84.38,Epcot
736888,84.2,Epcot
736889,85.1,Epcot
736890,85.1,Epcot
736891,84.2,Epcot
736892,84.92,Epcot
736900,81.68,Epcot
736901,81.68,Epcot
736902,83.12,Epcot
736903,80.42,Epcot
736904,79.52,Epcot
736905,80.6,Epcot
736906,79.88,Epcot
736907,80.96000000000001,Epcot
736908,82.58000000000001,Epcot
736909,82.94,Epcot
736910,83.66,Epcot
736911,84.38,Epcot
736912,84.02,Epcot
736913,84.38,Epcot
736914,84.38,Epcot
736915,81.68,Epcot
736916,79.7,Epcot
736917,81.32,Epcot
736918,78.80000000000001,Epcot
736919,80.06,Epcot
736920,80.42,Epcot
736921,82.75999999999999,Epcot
736922,83.84,Epcot
736923,84.2,Epcot
736924,84.02,Epcot
736925,82.4,Epcot
736926,81.86,Epcot
736927,81.68,Epcot
736928,79.88,Epcot
736929,80.42,Epcot
736930,79.88,Epcot
736931,79.34,Epcot
736932,81.68,Epcot
736933,80.96000000000001,Epcot
736934,78.62,Epcot
736935,76.64,Epcot
736936,80.42,Epcot
736937,83.30000000000001,Epcot
736938,82.22,Epcot
736939,80.42,Epcot
736940,78.44,Epcot
736941,82.94,Epcot
736942,83.48,Epcot
736943,82.4,Epcot
736944,79.88,Epcot
736945,78.62,Epcot
736946,79.88,Epcot
736947,80.6,Epcot
736948,81.32,Epcot
736949,83.48,Epcot
736950,82.4,Epcot
736951,83.66,Epcot
736952,82.58000000000001,Epcot
736953,85.1,Epcot
736954,84.56,Epcot
736955,84.2,Epcot
736956,80.42,Epcot
736957,80.96000000000001,Epcot
736958,80.06,Epcot
736959,81.32,Epcot
736960,80.6,Epcot
736961,81.86,Epcot
736962,82.94,Epcot
736963,83.66,Epcot
736964,82.75999999999999,Epcot
736965,84.02,Epcot
736966,83.12,Epcot
736967,82.75999999999999,Epcot
736968,81.32,Epcot
736969,80.78,Epcot
736970,79.7,Epcot
736971,80.06,Epcot
736972,80.96000000000001,Epcot
736973,80.42,Epcot
736974,79.88,Epcot
736975,78.44,Epcot
736976,80.06,Epcot
736977,81.68,Epcot
736978,81.32,Epcot
736979,80.24000000000001,Epcot
736980,77.53999999999999,Epcot
736981,80.06,Epcot
736982,82.03999999999999,Epcot
736983,82.4,Epcot
736984,82.58000000000001,Epcot
736985,81.14,Epcot
736986,78.98,Epcot
736987,79.52,Epcot
736988,75.56,Epcot
736989,73.58000000000001,Epcot
736990,75.2,Epcot
736991,75.74000000000001,Epcot
736992,75.38,Epcot
736993,77.0,Epcot
736994,69.44,Epcot
736995,64.94,Epcot
736996,67.28,Epcot
736997,72.14,Epcot
736998,71.42,Epcot
736999,73.03999999999999,Epcot
737000,73.22,Epcot
737001,66.92,Epcot
737002,72.68,Epcot
737003,77.0,Epcot
737004,77.9,Epcot
737005,77.18,Epcot
737006,78.44,Epcot
737007,78.62,Epcot
737008,75.38,Epcot
737009,74.12,Epcot
737010,77.36,Epcot
737011,78.44,Epcot
737012,78.25999999999999,Epcot
737013,67.64,Epcot
737014,56.3,Epcot
737015,62.24,Epcot
737016,69.98,Epcot
737017,72.68,Epcot
737018,71.78,Epcot
737019,66.56,Epcot
737020,64.94,Epcot
737021,70.52,Epcot
737022,72.68,Epcot
737023,69.80000000000001,Epcot
737024,71.42,Epcot
737025,56.66,Epcot
737026,48.2,Epcot
737027,51.980000000000004,Epcot
737028,62.6,Epcot
737029,71.42,Epcot
737030,76.64,Epcot
737031,75.92,Epcot
737032,68.18,Epcot
737033,55.76,Epcot
737034,55.58,Epcot
737035,62.42,Epcot
737036,68.0,Epcot
737037,68.0,Epcot
737038,55.58,Epcot
737039,48.019999999999996,Epcot
737040,53.96,Epcot
737041,65.30000000000001,Epcot
737042,69.98,Epcot
737043,66.02,Epcot
737044,61.519999999999996,Epcot
737045,56.84,Epcot
737046,57.379999999999995,Epcot
737047,61.7,Epcot
737048,64.22,Epcot
737049,60.08,Epcot
737050,53.78,Epcot
737051,53.6,Epcot
737052,56.3,Epcot
737053,62.06,Epcot
737054,65.30000000000001,Epcot
737055,70.52,Epcot
737056,74.84,Epcot
737057,72.86,Epcot
737058,73.58000000000001,Epcot
737059,73.22,Epcot
737060,71.78,Epcot
737061,71.78,Epcot
737062,71.78,Epcot
737063,71.6,Epcot
737064,62.24,Epcot
737065,58.46,Epcot
737066,65.12,Epcot
737067,66.56,Epcot
737068,63.31999999999999,Epcot
737069,51.620000000000005,Epcot
737070,58.82,Epcot
737071,64.22,Epcot
737072,68.18,Epcot
737073,60.44,Epcot
737074,53.24,Epcot
737075,50.900000000000006,Epcot
737076,57.379999999999995,Epcot
737077,61.7,Epcot
737078,64.94,Epcot
737079,59.18,Epcot
737080,48.92,Epcot
737081,59.72,Epcot
737082,67.64,Epcot
737083,67.64,Epcot
737084,53.6,Epcot
737085,54.68,Epcot
737086,53.6,Epcot
737087,49.82,Epcot
737088,54.86,Epcot
737089,52.519999999999996,Epcot
737090,55.040000000000006,Epcot
737091,64.22,Epcot
737092,68.9,Epcot
737093,66.56,Epcot
737094,62.24,Epcot
737095,64.03999999999999,Epcot
737096,66.38,Epcot
737097,68.0,Epcot
737098,69.08000000000001,Epcot
737099,67.1,Epcot
737101,71.42,Epcot
737102,73.75999999999999,Epcot
737103,59.900000000000006,Epcot
737104,60.8,Epcot
737105,66.56,Epcot
737106,67.46000000000001,Epcot
737107,72.32,Epcot
737108,74.30000000000001,Epcot
737109,74.12,Epcot
737110,75.74000000000001,Epcot
737111,74.48,Epcot
737112,77.18,Epcot
737113,78.25999999999999,Epcot
737114,77.36,Epcot
737115,68.9,Epcot
737116,67.46000000000001,Epcot
737117,70.88,Epcot
737118,70.88,Epcot
737119,71.78,Epcot
737120,74.30000000000001,Epcot
737121,73.94,Epcot
737122,73.4,Epcot
737123,58.1,Epcot
737124,51.980000000000004,Epcot
737125,58.1,Epcot
737126,65.66,Epcot
737127,70.88,Epcot
737128,75.02,Epcot
737129,75.56,Epcot
737130,69.25999999999999,Epcot
737131,69.80000000000001,Epcot
737132,71.78,Epcot
737133,73.22,Epcot
737134,71.42,Epcot
737135,65.30000000000001,Epcot
737136,62.06,Epcot
737137,60.44,Epcot
737138,63.5,Epcot
737139,64.94,Epcot
737140,62.06,Epcot
737141,63.31999999999999,Epcot
737142,68.36,Epcot
737143,71.24000000000001,Epcot
737144,71.96000000000001,Epcot
737145,63.31999999999999,Epcot
737146,67.1,Epcot
737147,68.36,Epcot
737148,69.98,Epcot
737149,72.32,Epcot
737150,67.46000000000001,Epcot
737151,67.1,Epcot
737152,66.2,Epcot
737153,70.52,Epcot
737154,74.30000000000001,Epcot
737155,76.64,Epcot
737156,76.64,Epcot
737157,77.0,Epcot
737158,75.74000000000001,Epcot
737159,72.86,Epcot
737160,74.48,Epcot
737161,78.08000000000001,Epcot
737162,79.16,Epcot
737163,78.98,Epcot
737164,72.32,Epcot
737165,69.98,Epcot
737166,72.68,Epcot
737167,77.18,Epcot
737168,74.12,Epcot
737169,64.58000000000001,Epcot
737170,65.66,Epcot
737171,68.53999999999999,Epcot
737172,70.7,Epcot
737173,72.68,Epcot
737174,74.30000000000001,Epcot
737175,74.48,Epcot
737176,73.94,Epcot
737177,75.2,Epcot
737178,75.56,Epcot
737179,77.36,Epcot
737180,77.36,Epcot
737181,76.46000000000001,Epcot
737182,79.16,Epcot
737183,76.46000000000001,Epcot
737184,75.02,Epcot
737185,78.98,Epcot
737186,78.80000000000001,Epcot
737187,78.08000000000001,Epcot
737188,77.72,Epcot
737189,79.7,Epcot
737190,79.88,Epcot
737191,78.62,Epcot
737192,75.02,Epcot
737193,73.94,Epcot
737194,76.1,Epcot
737195,76.46000000000001,Epcot
737196,76.28,Epcot
737197,76.28,Epcot
737198,78.25999999999999,Epcot
737199,80.42,Epcot
737200,80.78,Epcot
737201,79.88,Epcot
737202,79.52,Epcot
737203,78.98,Epcot
737204,79.88,Epcot
737205,81.68,Epcot
737206,83.12,Epcot
737207,83.48,Epcot
737208,82.03999999999999,Epcot
737209,82.94,Epcot
737210,84.2,Epcot
737211,81.86,Epcot
737212,81.5,Epcot
737213,82.22,Epcot
737214,82.94,Epcot
737215,82.22,Epcot
737216,80.06,Epcot
737217,82.22,Epcot
737218,79.88,Epcot
737219,77.9,Epcot
737220,76.28,Epcot
737221,78.80000000000001,Epcot
737222,78.98,Epcot
737223,77.18,Epcot
737224,78.62,Epcot
737225,80.42,Epcot
737226,78.80000000000001,Epcot
737227,78.08000000000001,Epcot
737228,79.34,Epcot
737229,77.53999999999999,Epcot
737230,83.66,Epcot
737231,85.28,Epcot
737232,84.02,Epcot
737233,84.38,Epcot
737234,85.64,Epcot
737235,85.28,Epcot
737236,85.28,Epcot
737237,84.02,Epcot
737238,81.14,Epcot
737239,78.25999999999999,Epcot
737240,82.75999999999999,Epcot
737241,83.84,Epcot
737242,85.46000000000001,Epcot
737243,84.38,Epcot
737244,82.58000000000001,Epcot
737245,84.02,Epcot
737246,80.78,Epcot
737247,78.80000000000001,Epcot
737248,79.52,Epcot
737249,79.88,Epcot
737250,81.5,Epcot
737251,79.34,Epcot
737252,79.34,Epcot
737253,80.42,Epcot
737254,85.1,Epcot
737255,82.75999999999999,Epcot
737256,84.2,Epcot
737257,83.30000000000001,Epcot
737258,81.5,Epcot
737259,83.12,Epcot
737260,80.96000000000001,Epcot
737261,80.42,Epcot
737262,82.03999999999999,Epcot
737263,80.24000000000001,Epcot
737264,78.98,Epcot
737265,77.18,Epcot
737266,78.44,Epcot
737267,80.6,Epcot
737268,83.12,Epcot
737269,81.86,Epcot
737270,82.94,Epcot
737271,81.86,Epcot
737272,78.62,Epcot
737273,79.52,Epcot
737274,79.7,Epcot
737275,81.86,Epcot
737276,79.52,Epcot
737277,78.25999999999999,Epcot
737278,79.34,Epcot
737279,80.96000000000001,Epcot
737280,81.32,Epcot
737281,81.68,Epcot
737282,83.12,Epcot
737283,81.68,Epcot
737284,80.24000000000001,Epcot
737285,82.22,Epcot
737286,79.52,Epcot
737287,78.25999999999999,Epcot
737288,80.6,Epcot
737289,82.4,Epcot
737290,82.75999999999999,Epcot
737291,82.03999999999999,Epcot
737292,83.30000000000001,Epcot
737293,83.48,Epcot
737294,81.86,Epcot
737295,84.02,Epcot
737296,84.56,Epcot
737297,82.22,Epcot
737298,81.32,Epcot
737299,82.03999999999999,Epcot
737300,84.56,Epcot
737301,82.03999999999999,Epcot
737302,84.02,Epcot
737303,82.94,Epcot
737304,82.03999999999999,Epcot
737305,80.78,Epcot
737306,80.24000000000001,Epcot
737307,86.36,Epcot
737308,85.46000000000001,Epcot
737309,82.22,Epcot
737310,83.12,Epcot
737311,85.1,Epcot
737312,83.84,Epcot
737313,82.94,Epcot
737314,82.75999999999999,Epcot
737315,82.03999999999999,Epcot
737316,81.86,Epcot
737317,82.22,Epcot
737318,83.48,Epcot
737319,83.66,Epcot
737320,80.24000000000001,Epcot
737321,79.52,Epcot
737322,79.16,Epcot
737323,79.16,Epcot
737324,78.98,Epcot
737325,78.08000000000001,Epcot
737326,79.34,Epcot
737327,80.6,Epcot
737328,81.14,Epcot
737329,80.78,Epcot
737330,79.7,Epcot
737331,80.42,Epcot
737332,81.32,Epcot
737333,79.7,Epcot
737334,80.42,Epcot
737335,79.88,Epcot
737336,80.6,Epcot
737337,80.6,Epcot
737338,79.34,Epcot
737341,76.1,Epcot
737342,77.9,Epcot
737343,78.08000000000001,Epcot
737344,77.0,Epcot
737345,76.82,Epcot
737346,78.44,Epcot
737347,77.9,Epcot
737348,79.7,Epcot
737349,77.36,Epcot
737350,74.30000000000001,Epcot
737352,80.78,Epcot
737353,78.62,Epcot
737354,80.6,Epcot
737355,76.64,Epcot
737356,79.34,Epcot
737357,77.53999999999999,Epcot
737358,79.52,Epcot
737359,80.6,Epcot
737360,81.32,Epcot
737361,81.86,Epcot
737362,81.5,Epcot
737363,80.78,Epcot
737364,73.75999999999999,Epcot
737365,75.38,Epcot
737366,72.5,Epcot
737367,75.74000000000001,Epcot
737368,77.53999999999999,Epcot
737369,77.36,Epcot
737370,78.62,Epcot
737371,74.30000000000001,Epcot
737372,68.18,Epcot
737373,68.0,Epcot
737374,71.06,Epcot
737375,72.32,Epcot
737376,63.68000000000001,Epcot
737377,70.7,Epcot
737378,69.25999999999999,Epcot
737379,57.56,Epcot
737380,53.24,Epcot
737381,60.620000000000005,Epcot
737382,59.900000000000006,Epcot
737383,59.540000000000006,Epcot
737384,64.58000000000001,Epcot
737385,66.38,Epcot
737386,67.46000000000001,Epcot
737387,65.84,Epcot
737388,56.3,Epcot
737389,58.28,Epcot
737390,63.14,Epcot
737391,68.36,Epcot
737392,67.28,Epcot
737393,67.46000000000001,Epcot
737394,70.7,Epcot
737395,61.7,Epcot
737396,49.64,Epcot
737397,54.14,Epcot
737398,56.3,Epcot
737399,60.8,Epcot
737400,63.31999999999999,Epcot
737401,68.53999999999999,Epcot
737402,68.18,Epcot
737403,71.78,Epcot
737404,70.34,Epcot
737405,69.62,Epcot
737406,69.80000000000001,Epcot
737407,68.53999999999999,Epcot
737408,62.24,Epcot
737409,69.80000000000001,Epcot
737410,74.30000000000001,Epcot
737411,58.64,Epcot
737412,57.56,Epcot
737413,63.5,Epcot
737414,68.72,Epcot
737415,68.0,Epcot
737416,65.48,Epcot
737417,59.72,Epcot
737418,69.62,Epcot
737419,69.44,Epcot
737420,70.52,Epcot
737421,72.14,Epcot
737422,73.22,Epcot
737423,73.4,Epcot
737424,61.88,Epcot
737425,59.900000000000006,Epcot
737426,66.2,Epcot
737427,73.03999999999999,Epcot
737428,69.25999999999999,Epcot
737429,54.32,Epcot
737430,53.6,Epcot
737431,57.74,Epcot
737432,58.28,Epcot
737433,64.22,Epcot
737434,70.16,Epcot
737435,74.66,Epcot
737436,73.75999999999999,Epcot
737437,73.4,Epcot
737438,72.32,Epcot
737439,73.22,Epcot
737440,72.14,Epcot
737441,70.7,Epcot
737442,68.53999999999999,Epcot
737443,70.16,Epcot
737444,56.120000000000005,Epcot
737445,48.019999999999996,Epcot
737446,46.4,Epcot
737447,59.36,Epcot
737448,66.56,Epcot
737449,61.7,Epcot
737450,56.120000000000005,Epcot
737451,61.519999999999996,Epcot
737452,60.620000000000005,Epcot
737453,60.8,Epcot
737454,61.34,Epcot
737455,64.22,Epcot
737456,61.34,Epcot
737457,53.96,Epcot
737458,57.2,Epcot
737459,62.78,Epcot
737460,67.64,Epcot
737461,75.56,Epcot
737462,60.620000000000005,Epcot
737463,57.2,Epcot
737464,64.03999999999999,Epcot
737465,69.80000000000001,Epcot
737466,73.58000000000001,Epcot
737467,74.66,Epcot
737468,76.64,Epcot
737469,68.36,Epcot
737470,67.1,Epcot
737471,71.06,Epcot
737472,71.78,Epcot
737473,74.48,Epcot
737474,75.02,Epcot
737475,74.48,Epcot
737476,54.5,Epcot
737477,56.120000000000005,Epcot
737478,62.78,Epcot
737479,66.92,Epcot
737480,72.5,Epcot
737481,68.53999999999999,Epcot
737482,55.400000000000006,Epcot
737483,52.16,Epcot
737484,55.040000000000006,Epcot
737485,56.66,Epcot
737486,64.58000000000001,Epcot
737487,70.16,Epcot
737488,74.30000000000001,Epcot
737489,77.36,Epcot
737490,68.9,Epcot
737491,57.019999999999996,Epcot
737492,61.519999999999996,Epcot
737493,65.66,Epcot
737494,68.9,Epcot
737495,70.7,Epcot
737496,72.32,Epcot
737497,73.4,Epcot
737498,73.4,Epcot
737499,74.48,Epcot
737500,72.68,Epcot
737501,74.12,Epcot
737502,74.30000000000001,Epcot
737503,75.02,Epcot
737504,75.38,Epcot
737505,75.56,Epcot
737506,76.1,Epcot
737507,77.0,Epcot
737508,76.1,Epcot
737509,75.92,Epcot
737510,76.64,Epcot
737511,78.44,Epcot
737512,77.9,Epcot
737513,77.18,Epcot
737514,78.98,Epcot
737515,77.9,Epcot
737516,68.72,Epcot
737517,66.74000000000001,Epcot
737518,69.25999999999999,Epcot
737519,73.58000000000001,Epcot
737520,67.1,Epcot
737521,70.88,Epcot
737522,74.66,Epcot
737523,77.18,Epcot
