date,tavg_f,tmin_f,tmax_f,Location
738627,61.88,57.92,68.0,Anaheim
738628,62.96,57.92,68.0,Anaheim
738629,62.6,53.06,71.96000000000001,Anaheim
738630,68.0,53.06,84.02,Anaheim
738631,73.22,55.040000000000006,89.06,Anaheim
738632,71.06,60.08,82.03999999999999,Anaheim
738633,64.03999999999999,57.92,71.06,Anaheim
738634,62.6,59.0,69.98,Anaheim
738635,63.31999999999999,59.0,69.98,Anaheim
738636,64.75999999999999,57.019999999999996,78.08000000000001,Anaheim
738637,63.5,57.019999999999996,71.96000000000001,Anaheim
738638,63.68000000000001,57.019999999999996,73.03999999999999,Anaheim
738639,63.68000000000001,57.019999999999996,77.0,Anaheim
738640,59.540000000000006,57.019999999999996,64.03999999999999,Anaheim
738641,60.26,55.94,66.92,Anaheim
738642,59.0,53.96,66.02,Anaheim
738643,58.64,51.980000000000004,66.02,Anaheim
738644,58.82,51.980000000000004,64.94,Anaheim
738645,59.540000000000006,53.96,66.02,Anaheim
738646,60.620000000000005,51.08,69.98,Anaheim
738647,61.88,53.06,71.06,Anaheim
738648,62.96,55.94,69.98,Anaheim
738649,61.519999999999996,57.019999999999996,69.98,Anaheim
738650,61.34,57.019999999999996,68.0,Anaheim
738651,62.96,57.92,71.06,Anaheim
738652,64.03999999999999,55.94,73.94,Anaheim
738653,64.4,59.0,73.94,Anaheim
738654,64.75999999999999,60.08,75.92,Anaheim
738655,64.75999999999999,60.980000000000004,71.96000000000001,Anaheim
738656,66.02,60.08,75.92,Anaheim
738657,63.68000000000001,57.92,73.03999999999999,Anaheim
738658,63.5,60.980000000000004,71.06,Anaheim
738659,63.31999999999999,60.980000000000004,68.0,Anaheim
738660,66.2,62.06,73.94,Anaheim
738661,65.66,60.980000000000004,75.92,Anaheim
738662,64.58000000000001,60.980000000000004,71.96000000000001,Anaheim
738663,62.06,60.08,66.02,Anaheim
738664,61.88,57.92,68.0,Anaheim
738665,63.31999999999999,60.980000000000004,68.0,Anaheim
738666,62.24,57.92,66.02,Anaheim
738667,63.86,57.92,71.06,Anaheim
738668,63.86,60.08,66.92,Anaheim
738669,64.4,60.08,69.08000000000001,Anaheim
738670,63.31999999999999,60.08,66.02,Anaheim
738671,61.7,59.0,62.96,Anaheim
738672,63.14,60.08,68.0,Anaheim
738673,66.2,60.980000000000004,73.94,Anaheim
738674,64.75999999999999,55.94,73.94,Anaheim
738675,64.94,62.06,73.03999999999999,Anaheim
738676,61.7,57.92,66.02,Anaheim
738677,63.5,60.08,68.0,Anaheim
738678,64.4,60.08,69.98,Anaheim
738679,65.48,57.92,73.94,Anaheim
738680,64.75999999999999,60.980000000000004,69.98,Anaheim
738681,64.58000000000001,60.980000000000004,69.98,Anaheim
738682,64.75999999999999,60.08,71.06,Anaheim
738683,65.48,62.06,69.98,Anaheim
738684,65.66,62.06,71.96000000000001,Anaheim
738685,63.86,60.08,68.0,Anaheim
738686,65.84,60.980000000000004,73.03999999999999,Anaheim
738687,68.53999999999999,64.03999999999999,80.06,Anaheim
738688,70.16,62.06,82.03999999999999,Anaheim
738689,65.84,62.96,71.96000000000001,Anaheim
738690,65.66,62.96,73.03999999999999,Anaheim
738691,69.80000000000001,62.96,78.08000000000001,Anaheim
738692,69.25999999999999,57.92,78.98,Anaheim
738693,64.4,59.0,71.96000000000001,Anaheim
738694,66.56,59.0,77.0,Anaheim
738695,66.2,57.019999999999996,75.02,Anaheim
738696,66.92,60.08,75.92,Anaheim
738697,66.92,57.92,77.0,Anaheim
738698,68.0,60.08,75.92,Anaheim
738699,66.02,60.980000000000004,71.96000000000001,Anaheim
738700,68.9,62.96,78.08000000000001,Anaheim
738701,69.25999999999999,62.06,80.96000000000001,Anaheim
738702,69.25999999999999,62.06,78.98,Anaheim
738703,70.52,64.03999999999999,82.03999999999999,Anaheim
738704,68.18,60.980000000000004,77.0,Anaheim
738705,68.18,60.08,78.98,Anaheim
738706,69.44,60.08,82.03999999999999,Anaheim
738707,66.56,60.980000000000004,75.02,Anaheim
738708,68.53999999999999,62.96,75.92,Anaheim
738709,68.18,62.06,78.08000000000001,Anaheim
738710,68.9,62.96,77.0,Anaheim
738711,72.14,60.980000000000004,82.94,Anaheim
738712,74.48,64.03999999999999,87.08000000000001,Anaheim
738713,79.16,68.0,93.02,Anaheim
738714,77.9,68.0,87.98,Anaheim
738715,77.0,66.02,89.06,Anaheim
738716,72.68,66.02,82.03999999999999,Anaheim
738717,72.5,66.02,80.96000000000001,Anaheim
738718,75.74000000000001,68.0,87.98,Anaheim
738719,78.08000000000001,68.0,89.06,Anaheim
738720,79.16,69.08000000000001,91.03999999999999,Anaheim
738721,77.9,68.0,91.03999999999999,Anaheim
738722,73.94,66.92,82.03999999999999,Anaheim
738723,72.86,64.03999999999999,82.94,Anaheim
738724,72.14,66.92,86.0,Anaheim
738725,77.72,68.0,87.98,Anaheim
738726,76.82,66.02,89.96000000000001,Anaheim
738727,80.24000000000001,69.08000000000001,93.92,Anaheim
738728,77.36,69.08000000000001,91.94,Anaheim
738729,73.75999999999999,68.0,84.92,Anaheim
738730,76.64,68.0,89.06,Anaheim
738731,76.28,69.08000000000001,89.96000000000001,Anaheim
738732,78.25999999999999,71.06,91.94,Anaheim
738733,79.7,73.03999999999999,89.96000000000001,Anaheim
738734,77.0,69.98,87.98,Anaheim
738735,74.30000000000001,64.94,84.02,Anaheim
738736,74.12,66.92,84.02,Anaheim
738737,75.74000000000001,66.92,89.06,Anaheim
738738,73.58000000000001,66.92,87.08000000000001,Anaheim
738739,73.58000000000001,66.02,86.0,Anaheim
738740,74.48,64.03999999999999,86.0,Anaheim
738741,74.66,69.98,82.03999999999999,Anaheim
738742,72.68,69.08000000000001,78.98,Anaheim
738743,73.58000000000001,69.08000000000001,80.96000000000001,Anaheim
738744,73.4,68.0,82.03999999999999,Anaheim
738745,73.75999999999999,66.92,82.94,Anaheim
738746,75.38,68.0,86.0,Anaheim
738747,76.46000000000001,68.0,89.96000000000001,Anaheim
738748,78.08000000000001,69.08000000000001,91.94,Anaheim
738749,75.74000000000001,68.0,89.06,Anaheim
738750,74.66,64.94,87.98,Anaheim
738751,72.5,66.02,80.06,Anaheim
738752,73.22,66.02,75.02,Anaheim
738753,70.88,64.94,80.96000000000001,Anaheim
738754,74.48,64.03999999999999,86.0,Anaheim
738755,75.92,64.94,89.96000000000001,Anaheim
738756,73.03999999999999,66.92,84.02,Anaheim
738757,73.22,62.96,87.08000000000001,Anaheim
738758,75.2,62.06,87.98,Anaheim
738759,78.62,64.03999999999999,96.08,Anaheim
738760,80.6,68.0,95.0,Anaheim
738761,81.5,68.0,96.08,Anaheim
738762,77.36,66.92,91.03999999999999,Anaheim
738763,73.75999999999999,68.0,82.03999999999999,Anaheim
738764,73.22,69.08000000000001,82.03999999999999,Anaheim
738765,73.94,69.98,78.98,Anaheim
738766,74.12,66.92,82.03999999999999,Anaheim
738767,70.88,64.94,78.08000000000001,Anaheim
738768,70.7,66.02,75.92,Anaheim
738769,73.4,68.0,82.03999999999999,Anaheim
738770,73.22,62.96,82.94,Anaheim
738771,78.80000000000001,66.02,93.92,Anaheim
738772,81.14,71.06,93.92,Anaheim
738773,79.7,71.96000000000001,91.03999999999999,Anaheim
738774,77.18,71.06,87.98,Anaheim
738775,72.68,66.02,80.96000000000001,Anaheim
738776,71.06,66.92,78.08000000000001,Anaheim
738777,70.52,66.02,78.08000000000001,Anaheim
738778,70.16,66.92,78.98,Anaheim
738779,69.80000000000001,68.0,71.96000000000001,Anaheim
738780,69.98,66.02,75.02,Anaheim
738781,71.06,66.02,78.08000000000001,Anaheim
738782,68.53999999999999,62.06,78.08000000000001,Anaheim
738783,70.16,64.94,77.0,Anaheim
738784,68.36,64.03999999999999,75.92,Anaheim
738785,67.46000000000001,60.08,75.92,Anaheim
738786,68.9,60.980000000000004,77.0,Anaheim
738787,69.80000000000001,62.96,80.96000000000001,Anaheim
738788,68.36,60.980000000000004,80.06,Anaheim
738789,70.34,57.92,82.94,Anaheim
738790,69.44,60.08,82.94,Anaheim
738791,69.25999999999999,66.02,75.92,Anaheim
738792,68.36,66.02,73.94,Anaheim
738793,66.38,64.03999999999999,71.96000000000001,Anaheim
738794,64.03999999999999,60.08,69.98,Anaheim
738795,64.4,55.040000000000006,73.94,Anaheim
738796,69.98,57.019999999999996,86.0,Anaheim
738797,75.02,60.08,93.92,Anaheim
738798,76.82,62.06,95.0,Anaheim
738799,75.74000000000001,62.06,89.06,Anaheim
738800,73.22,62.06,89.96000000000001,Anaheim
738801,72.14,64.03999999999999,89.06,Anaheim
738802,68.9,60.980000000000004,78.98,Anaheim
738803,68.0,62.06,75.92,Anaheim
738804,68.9,64.03999999999999,75.92,Anaheim
738805,69.62,60.08,82.03999999999999,Anaheim
738806,68.0,59.0,78.98,Anaheim
738807,69.44,59.0,84.92,Anaheim
738808,71.96000000000001,57.019999999999996,89.06,Anaheim
738809,71.6,60.980000000000004,84.02,Anaheim
738810,69.62,62.96,78.98,Anaheim
738811,69.44,62.06,80.06,Anaheim
738812,71.24000000000001,60.08,87.08000000000001,Anaheim
738813,74.12,62.06,91.03999999999999,Anaheim
738814,71.96000000000001,62.96,87.98,Anaheim
738815,66.92,59.0,73.94,Anaheim
738816,67.46000000000001,62.96,73.94,Anaheim
738817,66.38,59.0,75.92,Anaheim
738818,66.92,64.03999999999999,71.96000000000001,Anaheim
738819,66.56,60.980000000000004,73.94,Anaheim
738820,64.03999999999999,57.019999999999996,73.03999999999999,Anaheim
738821,63.14,55.040000000000006,71.96000000000001,Anaheim
738822,67.28,51.08,82.03999999999999,Anaheim
738823,66.92,51.08,82.03999999999999,Anaheim
738824,69.98,51.980000000000004,89.06,Anaheim
738825,68.72,51.980000000000004,89.06,Anaheim
738826,66.2,51.08,84.02,Anaheim
738827,64.94,51.08,82.94,Anaheim
738828,64.22,51.08,80.06,Anaheim
738829,64.75999999999999,51.980000000000004,82.94,Anaheim
738830,64.22,51.980000000000004,75.02,Anaheim
738831,65.12,57.92,71.06,Anaheim
738832,63.68000000000001,53.06,78.98,Anaheim
738833,62.42,48.92,80.06,Anaheim
738834,60.26,46.94,75.92,Anaheim
738835,63.14,44.96,84.02,Anaheim
738836,64.58000000000001,48.019999999999996,86.0,Anaheim
738837,62.6,51.980000000000004,77.0,Anaheim
738838,63.14,46.94,80.96000000000001,Anaheim
738839,59.72,53.06,71.06,Anaheim
738840,64.4,59.0,73.03999999999999,Anaheim
738841,64.22,55.040000000000006,75.02,Anaheim
738842,64.58000000000001,62.06,71.06,Anaheim
738843,64.4,53.96,73.94,Anaheim
738844,63.31999999999999,48.92,78.08000000000001,Anaheim
738845,68.9,53.06,82.94,Anaheim
738846,68.18,57.019999999999996,84.02,Anaheim
738847,62.6,57.019999999999996,71.06,Anaheim
738848,62.42,57.019999999999996,69.08000000000001,Anaheim
738849,61.16,53.06,71.96000000000001,Anaheim
738850,63.14,55.94,71.06,Anaheim
738851,62.24,53.96,73.94,Anaheim
738852,59.900000000000006,48.92,73.03999999999999,Anaheim
738853,57.56,48.92,66.02,Anaheim
738854,58.46,51.08,66.92,Anaheim
738855,57.56,48.019999999999996,69.08000000000001,Anaheim
738856,56.120000000000005,46.94,66.92,Anaheim
738857,57.56,46.94,71.06,Anaheim
738858,60.08,48.92,78.08000000000001,Anaheim
738859,65.48,50.0,84.92,Anaheim
738860,61.34,51.980000000000004,73.94,Anaheim
738861,60.44,53.06,68.0,Anaheim
738862,56.84,46.94,69.08000000000001,Anaheim
738863,62.42,46.04,73.94,Anaheim
738864,64.03999999999999,51.08,78.08000000000001,Anaheim
738865,57.2,46.04,71.96000000000001,Anaheim
738866,54.68,44.96,68.0,Anaheim
738867,58.1,50.0,71.06,Anaheim
738868,59.0,44.96,75.92,Anaheim
738869,61.88,46.04,82.03999999999999,Anaheim
738870,61.7,46.94,80.96000000000001,Anaheim
738871,61.34,48.92,75.92,Anaheim
738872,64.75999999999999,57.019999999999996,73.03999999999999,Anaheim
738873,63.31999999999999,60.08,68.0,Anaheim
738874,61.34,59.0,66.92,Anaheim
738875,62.6,57.92,68.0,Anaheim
738876,60.980000000000004,55.94,66.02,Anaheim
738877,58.46,53.06,66.02,Anaheim
738878,58.1,51.08,66.92,Anaheim
738879,56.480000000000004,46.94,66.92,Anaheim
738880,57.74,48.92,69.08000000000001,Anaheim
738881,56.84,48.92,66.02,Anaheim
738882,59.0,53.06,68.0,Anaheim
738883,57.019999999999996,48.92,66.02,Anaheim
738884,57.74,53.06,64.94,Anaheim
738885,55.76,51.980000000000004,60.08,Anaheim
736695,53.78,44.06,60.08,Epcot
736696,48.379999999999995,44.06,55.040000000000006,Epcot
736697,46.58,35.96,53.06,Epcot
736698,40.28,28.94,53.06,Epcot
736699,44.6,35.06,55.040000000000006,Epcot
736700,46.4,37.04,57.019999999999996,Epcot
736701,53.6,42.980000000000004,66.02,Epcot
736702,61.88,53.06,71.06,Epcot
736703,67.64,60.980000000000004,78.08000000000001,Epcot
736704,69.08000000000001,66.02,75.02,Epcot
736705,70.7,64.03999999999999,80.96000000000001,Epcot
736706,70.7,64.03999999999999,82.03999999999999,Epcot
736707,56.66,48.019999999999996,62.96,Epcot
736708,49.82,39.92,60.08,Epcot
736709,53.42,46.04,66.02,Epcot
736710,58.1,46.94,71.06,Epcot
736711,55.94,44.06,71.06,Epcot
736712,41.0,30.02,51.980000000000004,Epcot
736713,50.18,35.96,64.03999999999999,Epcot
736714,57.379999999999995,44.96,69.08000000000001,Epcot
736715,66.02,57.92,78.98,Epcot
736716,69.44,57.019999999999996,80.96000000000001,Epcot
736717,71.06,60.980000000000004,82.03999999999999,Epcot
736718,60.980000000000004,51.980000000000004,71.06,Epcot
736719,59.0,51.980000000000004,69.08000000000001,Epcot
736720,63.5,53.96,75.02,Epcot
736721,67.82,60.980000000000004,75.92,Epcot
736722,68.53999999999999,62.96,78.98,Epcot
736723,68.36,57.92,73.94,Epcot
736724,55.400000000000006,46.94,62.96,Epcot
736725,56.66,46.94,69.08000000000001,Epcot
736726,61.519999999999996,48.92,73.03999999999999,Epcot
736727,64.22,55.94,75.02,Epcot
736728,62.06,55.94,69.08000000000001,Epcot
736729,66.92,59.0,75.92,Epcot
736730,66.2,55.040000000000006,75.02,Epcot
736731,66.02,51.980000000000004,82.03999999999999,Epcot
736732,71.96000000000001,62.96,82.03999999999999,Epcot
736733,70.16,62.96,82.03999999999999,Epcot
736734,70.52,62.06,82.03999999999999,Epcot
736735,73.22,64.03999999999999,84.02,Epcot
736736,74.84,66.92,87.08000000000001,Epcot
736737,77.36,71.96000000000001,86.0,Epcot
736738,74.48,66.92,82.94,Epcot
736739,69.08000000000001,62.96,78.98,Epcot
736740,69.98,62.06,80.96000000000001,Epcot
736741,71.42,60.08,82.94,Epcot
736742,69.98,59.0,84.02,Epcot
736743,69.98,57.019999999999996,84.02,Epcot
736744,72.68,62.06,82.94,Epcot
736745,75.74000000000001,66.92,86.0,Epcot
736746,75.74000000000001,69.08000000000001,84.02,Epcot
736747,74.48,68.0,84.02,Epcot
736748,74.48,66.02,84.02,Epcot
736749,73.94,64.94,84.92,Epcot
736750,74.66,64.4,86.0,Epcot
736751,77.36,69.08000000000001,87.08000000000001,Epcot
736752,72.68,66.02,82.03999999999999,Epcot
736753,71.6,60.980000000000004,84.02,Epcot
736754,74.66,64.03999999999999,86.0,Epcot
736755,72.5,60.980000000000004,82.03999999999999,Epcot
736756,64.4,53.96,73.94,Epcot
736757,58.28,46.94,71.06,Epcot
736758,61.519999999999996,48.019999999999996,75.02,Epcot
736759,66.2,50.0,80.06,Epcot
736760,65.84,55.94,73.94,Epcot
736761,54.5,46.04,64.03999999999999,Epcot
736762,54.86,39.92,69.08000000000001,Epcot
736763,60.8,44.96,73.03999999999999,Epcot
736764,71.42,60.980000000000004,82.94,Epcot
736765,67.1,53.96,73.03999999999999,Epcot
736766,55.22,42.980000000000004,68.0,Epcot
736767,56.120000000000005,42.08,69.98,Epcot
736768,55.76,37.94,71.06,Epcot
736769,58.28,37.94,77.0,Epcot
736770,66.56,51.08,82.03999999999999,Epcot
736771,69.25999999999999,53.06,84.02,Epcot
736772,71.6,62.96,86.0,Epcot
736773,72.32,64.03999999999999,82.94,Epcot
736774,62.42,55.040000000000006,69.08000000000001,Epcot
736775,58.46,51.08,69.08000000000001,Epcot
736776,58.46,44.06,71.06,Epcot
736777,63.14,46.04,78.08000000000001,Epcot
736778,69.08000000000001,55.040000000000006,84.92,Epcot
736779,70.16,64.03999999999999,80.06,Epcot
736780,68.9,62.06,77.0,Epcot
736781,70.34,60.08,80.96000000000001,Epcot
736782,72.68,64.03999999999999,84.02,Epcot
736783,73.75999999999999,64.03999999999999,86.0,Epcot
736784,70.16,66.92,73.94,Epcot
736785,71.78,64.03999999999999,84.02,Epcot
736786,75.02,68.0,86.0,Epcot
736787,76.1,68.0,86.0,Epcot
736788,75.2,66.02,86.0,Epcot
736789,71.78,64.03999999999999,80.06,Epcot
736790,72.68,64.03999999999999,84.02,Epcot
736791,75.56,68.0,87.98,Epcot
736792,69.98,64.03999999999999,77.0,Epcot
736793,77.0,66.92,89.06,Epcot
736794,69.44,66.02,78.08000000000001,Epcot
736795,66.92,60.08,75.02,Epcot
736796,68.9,55.94,80.96000000000001,Epcot
736797,72.86,64.94,82.03999999999999,Epcot
736798,76.46000000000001,64.94,87.98,Epcot
736799,76.46000000000001,62.96,87.98,Epcot
736800,62.78,57.019999999999996,71.06,Epcot
736801,63.14,51.980000000000004,78.08000000000001,Epcot
736802,70.16,51.980000000000004,87.08000000000001,Epcot
736803,72.68,55.94,87.08000000000001,Epcot
736804,71.78,59.0,84.92,Epcot
736805,74.30000000000001,68.0,82.03999999999999,Epcot
736806,74.30000000000001,69.98,80.96000000000001,Epcot
736807,76.64,71.06,86.0,Epcot
736808,75.38,66.92,84.92,Epcot
736809,69.98,59.0,82.03999999999999,Epcot
736810,68.9,57.92,82.03999999999999,Epcot
736811,73.75999999999999,62.06,86.0,Epcot
736812,72.14,60.08,82.94,Epcot
736813,73.58000000000001,60.08,86.0,Epcot
736814,73.03999999999999,66.02,82.03999999999999,Epcot
736815,73.4,64.94,82.94,Epcot
736816,73.22,62.96,82.94,Epcot
736817,74.84,66.92,84.02,Epcot
736818,75.56,64.94,84.92,Epcot
736819,75.02,68.0,84.92,Epcot
736820,74.66,71.96000000000001,78.08000000000001,Epcot
736821,78.62,71.06,89.96000000000001,Epcot
736822,75.38,64.03999999999999,86.0,Epcot
736823,76.1,66.02,87.08000000000001,Epcot
736824,76.82,68.0,87.08000000000001,Epcot
736825,78.44,66.02,91.94,Epcot
736826,74.66,71.96000000000001,77.0,Epcot
736827,74.12,71.06,82.94,Epcot
736828,71.96000000000001,69.98,75.02,Epcot
736829,75.02,69.98,86.0,Epcot
736830,75.38,69.98,86.0,Epcot
736831,73.94,71.06,82.94,Epcot
736832,75.92,69.98,86.0,Epcot
736833,74.66,69.08000000000001,80.96000000000001,Epcot
736834,73.75999999999999,69.98,78.08000000000001,Epcot
736835,75.92,73.03999999999999,80.06,Epcot
736836,76.1,73.03999999999999,80.96000000000001,Epcot
736837,78.80000000000001,69.98,87.98,Epcot
736838,80.42,73.03999999999999,89.96000000000001,Epcot
736839,77.36,73.94,86.0,Epcot
736840,76.64,71.96000000000001,84.02,Epcot
736841,76.46000000000001,69.98,80.96000000000001,Epcot
736842,79.16,75.02,87.08000000000001,Epcot
736843,78.80000000000001,73.03999999999999,87.08000000000001,Epcot
736844,75.74000000000001,71.96000000000001,80.06,Epcot
736845,76.82,71.96000000000001,84.92,Epcot
736846,79.16,71.06,91.03999999999999,Epcot
736847,80.96000000000001,71.96000000000001,89.96000000000001,Epcot
736848,79.7,73.94,89.06,Epcot
736849,84.02,77.0,93.02,Epcot
736850,82.22,75.92,91.94,Epcot
736851,77.9,73.94,84.92,Epcot
736852,78.62,71.06,89.96000000000001,Epcot
736853,75.2,69.98,87.08000000000001,Epcot
736854,78.62,69.98,87.98,Epcot
736855,80.24000000000001,71.96000000000001,89.96000000000001,Epcot
736856,78.08000000000001,71.06,87.98,Epcot
736857,78.98,69.98,89.96000000000001,Epcot
736858,80.06,73.03999999999999,91.03999999999999,Epcot
736859,80.6,73.94,91.03999999999999,Epcot
736860,79.34,73.03999999999999,89.96000000000001,Epcot
736861,79.34,71.96000000000001,91.03999999999999,Epcot
736862,81.14,73.03999999999999,93.02,Epcot
736863,82.4,75.92,89.06,Epcot
736864,82.03999999999999,73.03999999999999,91.03999999999999,Epcot
736865,81.68,75.02,91.94,Epcot
736866,81.86,77.0,87.98,Epcot
736867,81.86,75.92,93.02,Epcot
736868,82.75999999999999,77.0,93.92,Epcot
736869,81.68,75.92,91.94,Epcot
736870,82.4,75.02,91.94,Epcot
736871,82.4,75.92,91.94,Epcot
736872,80.78,75.02,91.94,Epcot
736873,81.32,77.0,93.02,Epcot
736874,79.52,75.92,89.96000000000001,Epcot
736875,77.36,73.94,86.0,Epcot
736876,80.42,73.03999999999999,91.03999999999999,Epcot
736877,83.84,75.02,93.92,Epcot
736878,83.84,78.08000000000001,91.94,Epcot
736879,79.52,73.03999999999999,86.0,Epcot
736880,78.44,73.03999999999999,87.08000000000001,Epcot
736881,76.46000000000001,71.96000000000001,87.08000000000001,Epcot
736882,78.98,73.03999999999999,89.96000000000001,Epcot
736883,81.86,73.94,91.94,Epcot
736884,81.14,75.92,87.98,Epcot
736885,83.48,75.02,91.94,Epcot
736886,85.1,78.08000000000001,93.02,Epcot
736887,84.38,75.92,95.0,Epcot
736888,84.2,78.98,91.94,Epcot
736889,85.1,78.08000000000001,93.92,Epcot
736890,85.1,78.08000000000001,91.94,Epcot
736891,84.2,77.0,93.92,Epcot
736892,84.92,78.98,95.0,Epcot
736894,82.03999999999999,78.98,89.06,Epcot
736895,80.24000000000001,77.0,87.08000000000001,Epcot
736896,83.12,78.08000000000001,91.03999999999999,Epcot
736897,81.32,73.03999999999999,93.92,Epcot
736898,80.6,71.06,91.94,Epcot
736899,81.68,75.92,89.6,Epcot
736900,81.68,77.0,89.96000000000001,Epcot
736901,81.68,77.0,91.03999999999999,Epcot
736902,83.12,75.92,93.02,Epcot
736903,80.42,75.02,93.02,Epcot
736904,79.52,75.02,89.96000000000001,Epcot
736905,80.6,75.02,91.03999999999999,Epcot
736906,79.88,75.02,89.96000000000001,Epcot
736907,80.96000000000001,73.03999999999999,91.94,Epcot
736908,82.58000000000001,75.92,93.02,Epcot
736909,82.94,75.92,91.94,Epcot
736910,83.66,75.92,91.94,Epcot
736911,84.38,78.08000000000001,91.94,Epcot
736912,84.02,78.08000000000001,91.94,Epcot
736913,84.38,75.92,93.92,Epcot
736914,84.38,77.0,95.0,Epcot
736915,81.68,75.92,93.92,Epcot
736916,79.7,73.94,89.06,Epcot
736917,81.32,75.92,87.80000000000001,Epcot
736918,78.80000000000001,75.02,89.06,Epcot
736919,80.06,75.02,91.03999999999999,Epcot
736920,80.42,73.94,91.03999999999999,Epcot
736921,82.75999999999999,75.02,91.03999999999999,Epcot
736922,83.84,75.92,93.02,Epcot
736923,84.2,78.08000000000001,93.02,Epcot
736924,84.02,77.0,93.02,Epcot
736925,82.4,75.02,93.02,Epcot
736926,81.86,73.94,91.03999999999999,Epcot
736927,81.68,75.02,91.03999999999999,Epcot
736928,79.88,75.92,89.06,Epcot
736929,80.42,75.02,89.96000000000001,Epcot
736930,79.88,75.92,89.06,Epcot
736931,79.34,73.4,91.03999999999999,Epcot
736932,81.68,73.94,91.94,Epcot
736933,80.96000000000001,77.0,89.06,Epcot
736934,78.62,73.03999999999999,89.06,Epcot
736935,76.64,71.96000000000001,87.08000000000001,Epcot
736936,80.42,73.94,87.08000000000001,Epcot
736937,83.30000000000001,77.0,91.03999999999999,Epcot
736938,82.22,77.0,89.96000000000001,Epcot
736939,80.42,75.92,89.96000000000001,Epcot
736940,78.44,75.02,86.0,Epcot
736941,82.94,75.92,91.03999999999999,Epcot
736942,83.48,78.08000000000001,91.94,Epcot
736943,82.4,78.08000000000001,89.06,Epcot
736944,79.88,75.02,87.08000000000001,Epcot
736945,78.62,73.94,87.98,Epcot
736946,79.88,73.03999999999999,89.96000000000001,Epcot
736947,80.6,73.94,89.06,Epcot
736948,81.32,75.02,91.94,Epcot
736949,83.48,75.92,91.94,Epcot
736950,82.4,75.92,91.03999999999999,Epcot
736951,83.66,75.02,93.92,Epcot
736952,82.58000000000001,78.08000000000001,93.2,Epcot
736953,85.1,78.98,95.0,Epcot
736954,84.56,78.08000000000001,93.92,Epcot
736955,84.2,78.08000000000001,93.02,Epcot
736956,80.42,75.92,91.03999999999999,Epcot
736957,80.96000000000001,75.92,91.94,Epcot
736958,80.06,75.92,87.08000000000001,Epcot
736959,81.32,75.02,89.06,Epcot
736960,80.6,75.92,87.98,Epcot
736961,81.86,75.92,91.03999999999999,Epcot
736962,82.94,77.0,91.03999999999999,Epcot
736963,83.66,77.0,91.94,Epcot
736964,82.75999999999999,75.92,91.94,Epcot
736965,84.02,78.08000000000001,91.94,Epcot
736966,83.12,77.0,91.94,Epcot
736967,82.75999999999999,75.92,91.03999999999999,Epcot
736968,81.32,77.0,87.08000000000001,Epcot
736969,80.78,77.0,87.98,Epcot
736970,79.7,73.03999999999999,89.06,Epcot
736971,80.06,75.02,86.0,Epcot
736972,80.96000000000001,73.94,91.03999999999999,Epcot
736973,80.42,73.94,89.06,Epcot
736974,79.88,75.02,87.08000000000001,Epcot
736975,78.44,75.02,86.0,Epcot
736976,80.06,75.02,89.06,Epcot
736977,81.68,78.08000000000001,87.98,Epcot
736978,81.32,78.08000000000001,89.96000000000001,Epcot
736979,80.24000000000001,73.94,89.96000000000001,Epcot
736980,77.53999999999999,69.98,87.08000000000001,Epcot
736981,80.06,71.96000000000001,91.03999999999999,Epcot
736982,82.03999999999999,75.92,91.03999999999999,Epcot
736983,82.4,75.02,91.94,Epcot
736984,82.58000000000001,75.92,91.03999999999999,Epcot
736985,81.14,73.94,89.96000000000001,Epcot
736986,78.98,75.92,87.08000000000001,Epcot
736987,79.52,71.96000000000001,89.06,Epcot
736988,75.56,69.98,78.98,Epcot
736989,73.58000000000001,64.94,84.02,Epcot
736990,75.2,69.08000000000001,82.94,Epcot
736991,75.74000000000001,69.98,84.02,Epcot
736992,75.38,69.98,82.94,Epcot
736993,77.0,71.06,86.0,Epcot
736994,69.44,64.94,75.92,Epcot
736995,64.94,57.019999999999996,75.02,Epcot
736996,67.28,53.06,82.94,Epcot
736997,72.14,62.96,84.02,Epcot
736998,71.42,60.08,82.94,Epcot
736999,73.03999999999999,62.06,84.02,Epcot
737000,73.22,68.0,84.92,Epcot
737001,66.92,60.08,73.94,Epcot
737002,72.68,64.94,82.94,Epcot
737003,77.0,71.06,84.02,Epcot
737004,77.9,71.06,86.0,Epcot
737005,77.18,71.06,87.08000000000001,Epcot
737006,78.44,71.96000000000001,87.08000000000001,Epcot
737007,78.62,71.06,86.0,Epcot
737008,75.38,69.98,82.94,Epcot
737009,74.12,64.03999999999999,84.02,Epcot
737010,77.36,71.06,84.92,Epcot
737011,78.44,71.06,87.98,Epcot
737012,78.25999999999999,73.03999999999999,87.08000000000001,Epcot
737013,67.64,55.94,75.92,Epcot
737014,56.3,48.92,64.03999999999999,Epcot
737015,62.24,48.92,75.92,Epcot
737016,69.98,60.980000000000004,80.96000000000001,Epcot
737017,72.68,66.92,80.96000000000001,Epcot
737018,71.78,64.94,78.98,Epcot
737019,66.56,59.0,75.92,Epcot
737020,64.94,55.040000000000006,73.03999999999999,Epcot
737021,70.52,62.96,80.06,Epcot
737022,72.68,64.94,82.94,Epcot
737023,69.80000000000001,62.96,78.98,Epcot
737024,71.42,62.96,84.02,Epcot
